Unique ID, Manufacturer, Chemistry, Voltage (Volts)
2C14AS3GYFG3KCR220358, AS3GYFG3KC, , 17.331

Date, Time, Status, %Charge, Total life(hours), Remaining life(sec), Charge Rate, Bat1 Temperature, Bat1 Voltage, Bat1 Charge Rate, Bat1 %Charge, Bat2 Temperature, Bat2 Voltage, Bat2 Charge Rate, Bat2 %Charge, Bat3 Temperature, Bat3 Voltage, Bat3 Charge Rate, Bat3 %Charge, Bat4 Temperature, Bat4 Voltage, Bat4 Charge Rate, Bat4 %Charge
2026-03-09, 11:13:12, OK, 100%, 0.00, -1, 0, , 17.331, 0, 100.0%, , , , , , , , , , , , 
2026-03-09, 11:14:12, OK, 100%, 0.00, -1, 0, , 17.340, 0, 100.0%, , , , , , , , , , , , 
2026-03-09, 11:15:12, OK, 100%, 0.00, -1, 0, , 17.339, 0, 100.0%, , , , , , , , , , , , 
2026-03-09, 11:16:12, OK, 100%, 0.00, -1, 0, , 17.333, 0, 100.0%, , , , , , , , , , , , 
2026-03-09, 11:17:12, OK, 100%, 0.00, -1, 0, , 17.333, 0, 100.0%, , , , , , , , , , , , 
2026-03-09, 11:18:12, OK, 100%, 0.00, -1, 0, , 17.335, 0, 100.0%, , , , , , , , , , , , 
2026-03-09, 11:19:12, OK, 100%, 0.00, -1, 0, , 17.333, 0, 100.0%, , , , , , , , , , , , 
2026-03-09, 11:20:12, OK, 100%, 0.00, -1, 0, , 17.332, 0, 100.0%, , , , , , , , , , , , 
2026-03-09, 11:21:12, OK, 100%, 0.00, -1, 0, , 17.332, 0, 100.0%, , , , , , , , , , , , 
2026-03-09, 11:22:56, OK, 100%, 0.00, -1, 0, , 17.331, 0, 100.0%, , , , , , , , , , , , 
2026-03-09, 11:23:56, OK, 100%, 0.00, -1, 0, , 17.339, 0, 100.0%, , , , , , , , , , , , 
2026-03-09, 11:24:56, OK, 100%, 0.00, -1, 0, , 17.338, 0, 100.0%, , , , , , , , , , , , 
2026-03-09, 11:25:56, OK, 100%, 0.00, -1, 0, , 17.331, 0, 100.0%, , , , , , , , , , , , 
2026-03-09, 11:26:56, OK, 100%, 0.00, -1, 0, , 17.330, 0, 100.0%, , , , , , , , , , , , 
2026-03-09, 11:27:56, OK, 100%, 0.00, -1, 0, , 17.333, 0, 100.0%, , , , , , , , , , , , 
2026-03-09, 11:31:53, OK, 100%, 0.98, 3530, -78619, , 16.073, -78619, 100.0%, , , , , , , , , , , , 
2026-03-09, 11:32:53, OK, 100%, 1.52, 5490, -43066, , 16.487, -43066, 100.0%, , , , , , , , , , , , 
2026-03-09, 11:33:53, OK, 100%, 1.84, 6615, -42282, , 16.465, -42282, 100.0%, , , , , , , , , , , , 
2026-03-09, 11:34:53, OK, 99%, 1.85, 6593, -42538, , 16.423, -42538, 99.0%, , , , , , , , , , , , 
2026-03-09, 11:35:53, OK, 99%, 1.69, 6036, -42250, , 16.401, -42250, 99.0%, , , , , , , , , , , , 
2026-03-09, 11:36:53, OK, 98%, 1.67, 5888, -42842, , 16.357, -42842, 98.0%, , , , , , , , , , , , 
2026-03-09, 11:37:53, OK, 97%, 1.84, 6416, -42442, , 16.342, -42442, 97.0%, , , , , , , , , , , , 
2026-03-09, 11:38:53, OK, 96%, 1.83, 6308, -42954, , 16.305, -42954, 96.0%, , , , , , , , , , , , 
2026-03-09, 11:39:53, OK, 95%, 1.84, 6300, -42922, , 16.258, -42922, 95.0%, , , , , , , , , , , , 
2026-03-09, 11:40:53, OK, 94%, 1.15, 3893, -68835, , 15.481, -68835, 94.0%, , , , , , , , , , , , 
2026-03-09, 11:41:53, OK, 93%, 1.74, 5842, -40252, , 16.228, -40252, 92.0%, , , , , , , , , , , , 
2026-03-09, 11:42:53, OK, 91%, 1.06, 3478, -48101, , 16.138, -48101, 91.0%, , , , , , , , , , , , 
2026-03-09, 11:43:53, OK, 90%, 1.70, 5519, -42954, , 16.128, -42954, 90.0%, , , , , , , , , , , , 
2026-03-09, 11:44:53, OK, 90%, 1.79, 5809, -47846, , 16.032, -47846, 89.0%, , , , , , , , , , , , 
2026-03-09, 11:45:53, OK, 88%, 1.52, 4829, -56622, , 15.648, -56622, 88.0%, , , , , , , , , , , , 
2026-03-09, 11:46:53, OK, 87%, 1.52, 4760, -53281, , 15.878, -53281, 86.0%, , , , , , , , , , , , 
2026-03-09, 11:47:53, OK, 85%, 1.42, 4354, -44920, , 15.909, -44920, 85.0%, , , , , , , , , , , , 
2026-03-09, 11:48:53, OK, 84%, 1.63, 4931, -43833, , 15.938, -43833, 84.0%, , , , , , , , , , , , 
2026-03-09, 11:49:53, OK, 83%, 1.83, 5454, -44409, , 15.900, -44409, 83.0%, , , , , , , , , , , , 
2026-03-09, 11:50:53, OK, 82%, 1.80, 5319, -43513, , 15.868, -43513, 82.0%, , , , , , , , , , , , 
2026-03-09, 11:51:53, OK, 81%, 1.64, 4796, -43561, , 15.845, -43561, 81.0%, , , , , , , , , , , , 
2026-03-09, 11:52:53, OK, 80%, 1.69, 4877, -44473, , 15.801, -44473, 80.0%, , , , , , , , , , , , 
2026-03-09, 11:53:53, OK, 79%, 1.79, 5099, -43577, , 15.777, -43577, 79.0%, , , , , , , , , , , , 
2026-03-09, 11:54:53, OK, 78%, 1.65, 4629, -43625, , 15.726, -43625, 78.0%, , , , , , , , , , , , 
2026-03-09, 11:55:53, OK, 77%, 1.81, 5021, -43801, , 15.698, -43801, 77.0%, , , , , , , , , , , , 
2026-03-09, 11:56:53, OK, 76%, 1.63, 4460, -48037, , 15.653, -48037, 76.0%, , , , , , , , , , , , 
2026-03-09, 11:57:53, OK, 76%, 1.77, 4851, -51506, , 15.579, -51506, 75.0%, , , , , , , , , , , , 
2026-03-09, 11:58:53, OK, 73%, 1.59, 4166, -47814, , 15.530, -47814, 73.0%, , , , , , , , , , , , 
2026-03-09, 11:59:53, OK, 72%, 0.89, 2295, -58221, , 15.418, -58221, 72.0%, , , , , , , , , , , , 
2026-03-09, 12:00:53, OK, 71%, 1.79, 4584, -47222, , 15.499, -47222, 71.0%, , , , , , , , , , , , 
2026-03-09, 12:01:53, OK, 70%, 1.80, 4529, -50036, , 15.350, -50036, 70.0%, , , , , , , , , , , , 
2026-03-09, 12:02:53, OK, 68%, 1.13, 2766, -46615, , 15.379, -46615, 68.0%, , , , , , , , , , , , 
2026-03-09, 12:03:53, OK, 67%, 1.68, 4056, -45080, , 15.367, -45080, 67.0%, , , , , , , , , , , , 
